Census year,Occupation,Total Weight,Female,Male
2006,conductor,57875.0,0.06669546436285097,0.933304535637149
2015,lumberjack,44431.0,0.055794377799284284,0.9442056222007157
2013,waitstaff,3004207.0,0.7274468769961591,0.27255312300384094
1970,blacksmith,45700.0,0.030634573304157548,0.9693654266958425
1980,pilot,82060.0,0.016329514989032415,0.9836704850109675
2014,inspector,419724.0,0.39993424250221576,0.6000657574977842
1870,nurse,15681.530000000002,0.9290273334298375,0.07097266657016246
2002,professor,1318568.0,0.44404232470376953,0.5559576752962304
1880,milliner,41368.970000000256,0.9725456060424034,0.02745439395759655
1970,manager,10870000.0,0.18403863845446183,0.8159613615455382
1990,psychologist,206521.0,0.5967916095699711,0.40320839043002893
1990,professor,877337.0,0.4197828200566031,0.5802171799433969
1910,dietitian,400.0,0.75,0.25
2001,millwright,98412.0,0.05560297524692111,0.9443970247530789
2011,upholsterer,47574.0,0.20412410139992432,0.7958758986000757
1960,nutritionist,42020.0,0.9424083769633508,0.05759162303664921
1950,craftsperson,80058.0,0.007819330985035849,0.9921806690149642
2009,cashier,5019955.0,0.7474100863453955,0.2525899136546045
2002,mechanic,13609209.0,0.2915334021249876,0.7084665978750124
2000,cashier,4323454.0,0.7741863334269313,0.22581366657306867
1990,engineer,2586848.0,0.11629365157906456,0.8837063484209354
2004,guard,1735932.0,0.24652463345338413,0.7534753665466158
1950,smith,137532.0,0.01069569263880406,0.9893043073611959
1980,bankteller,639180.0,0.9129509684282987,0.08704903157170124
2005,dancer,37862.0,0.7463419787649886,0.25365802123501136
1980,typesetter,86660.0,0.5508885298869144,0.4491114701130856
2014,lawyer,1230641.0,0.36888093278218426,0.6311190672178157
1880,mason,101443.70999999989,0.0008380016858610562,0.999161998314139
1920,musician,122727.34,0.5859311380821909,0.4140688619178091
1910,veterinarian,13335.0,0.0,1.0
2006,athlete,375575.0,0.3752885575450975,0.6247114424549025
2005,weaver,24061.0,0.6132745937409085,0.38672540625909146
2015,designer,1035662.0,0.5608229325783894,0.4391770674216105
1960,sailor,49700.0,0.007243460764587525,0.9927565392354125
1970,architect,792000.0,0.09406565656565656,0.9059343434343434
2006,broker,2674821.0,0.5827148807340753,0.4172851192659247
1990,judge,841655.0,0.2534043046141234,0.7465956953858767
1860,compositor,22013.920000000016,0.004536220718527183,0.9954637792814728
1960,painter,174740.0,0.14547327457937506,0.8545267254206249
2002,artist,284621.0,0.5031111548339722,0.4968888451660278
1850,pharmacist,5437.289999999998,0.0,1.0
2009,official,21489922.0,0.39258588281520984,0.6074141171847901
2002,surveyor,140604.0,0.15186623424653636,0.8481337657534637
2008,clerk,738904.0,0.31795876054264155,0.6820412394573585
2005,judge,1089240.0,0.3359452462267269,0.664054753773273
2011,chiropractor,79910.0,0.379752221248905,0.6202477787510949
1960,bartender,221240.0,0.13704574218043752,0.8629542578195625
1970,upholsterer,150600.0,0.1852589641434263,0.8147410358565738
2012,millwright,65283.0,0.02544307093730374,0.9745569290626963
1930,doctor,152203.69000000227,0.04728420184819363,0.9527157981518064
2015,instructor,1842469.0,0.4987345784379547,0.5012654215620452
2012,typesetter,43561.0,0.5329308326255137,0.46706916737448634
2013,proprietor,21334457.0,0.39492577664385836,0.6050742233561417
2014,pharmacist,318652.0,0.5374138558678433,0.4625861441321567
2010,bailiff,14554.0,0.3877971691631167,0.6122028308368833
2005,clergy,637847.0,0.29481521430687924,0.7051847856931208
1980,bartender,403800.0,0.4771173848439822,0.5228826151560179
1970,stereotyper,17000.0,0.047058823529411764,0.9529411764705882
1950,weaver,109027.0,0.4016894897594174,0.5983105102405826
2012,dentist,178175.0,0.25819559421916655,0.7418044057808334
2004,operator,1963215.0,0.45494456796632055,0.5450554320336795
2010,photographer,250172.0,0.41019378667476775,0.5898062133252322
2007,farmer,926004.0,0.1697184893369791,0.8302815106630209
1900,newsperson,36701.54999999998,0.06697728025110658,0.9330227197488935
1960,clergy,287560.0,0.1774933926832661,0.8225066073167339
1850,operator,1152.1,0.0,1.0
2008,shoemaker,295652.0,0.03625208014828244,0.9637479198517176
1950,waitstaff,747830.0,0.8244868486153271,0.175513151384673
1870,salesperson,27644.319999999985,0.9438347552046857,0.05616524479531423
2004,physician,842245.0,0.28985983888298533,0.7101401611170146
2013,lawyer,1214166.0,0.36075791942782126,0.6392420805721788
2000,boilermaker,25277.0,0.032044942042172724,0.9679550579578273
1970,plasterer,77700.0,0.014157014157014158,0.9858429858429858
1910,chemist,15146.0,0.019939257889871914,0.9800607421101281
1860,welder,200.47,0.0,1.0
1970,tailor,187900.0,0.3560404470463012,0.6439595529536988
1930,veterinarian,12169.880000000005,0.0017222848540823733,0.9982777151459177
2010,teacher,6890287.0,0.7692766643827753,0.23072333561722466
1880,inspector,6068.530000000002,0.002506373042565497,0.9974936269574345
2014,entertainer,327204.0,0.592795320350607,0.40720467964939305
1960,farmer,3004300.0,0.062437173384815095,0.9375628266151849
1940,veterinarian,11521.0,0.05207881260307265,0.9479211873969273
2009,porter,106392.0,0.19267426122264833,0.8073257387773517
1860,mason,67464.37999999986,0.00303256325782584,0.9969674367421743
2003,conductor,59304.0,0.05249224335626602,0.947507756643734
1920,photographer,27897.900000000016,0.17500313643679263,0.8249968635632073
2004,gardener,1574199.0,0.0799003175583265,0.9200996824416735
2011,designer,926255.0,0.5476677588784946,0.45233224112150544
2010,doctor,904577.0,0.34168014442109407,0.6583198555789059
1920,lawyer,123292.16000000015,0.008887831959469268,0.9911121680405307
2002,jeweler,131397.0,0.20506556466281575,0.7949344353371842
1900,smith,55693.280000000144,0.0092404325979723,0.9907595674020278
2008,setter,96993.0,0.026682337900673245,0.9733176620993268
1930,baker,143549.34000000116,0.06579277898456316,0.9342072210154369
2013,surveyor,127126.0,0.15460252033415667,0.8453974796658433
1960,surgeon,241920.0,0.07696759259259259,0.9230324074074074
2003,gardener,1484432.0,0.07346850512519267,0.9265314948748073
1860,surveyor,2625.2,0.0,1.0
1970,judge,603900.0,0.061599602583209144,0.9384003974167908
1960,photographer,59360.0,0.18059299191374664,0.8194070080862533
2009,physician,884804.0,0.33072296237358784,0.6692770376264122
2014,technician,3331092.0,0.5580893592851833,0.4419106407148166
2011,mailperson,802629.0,0.2633059607863658,0.7366940392136342
1860,typesetter,22013.920000000016,0.004536220718527183,0.9954637792814728
1910,huckster,67394.0,0.04917351693029053,0.9508264830697095
1990,mailperson,775379.0,0.24310691932590384,0.7568930806740961
1850,entertainer,807.9300000000001,0.0,1.0
2011,statistician,87229.0,0.4265668527668551,0.573433147233145
2003,boilermaker,29769.0,0.016292115959555244,0.9837078840404447
1910,soldier,109889.0,0.0009100091910928301,0.9990899908089071
1970,midwife,2800.0,0.8214285714285714,0.17857142857142858
2010,administrator,562906.0,0.512707272617453,0.487292727382547
2009,chiropractor,84616.0,0.36704642148057104,0.6329535785194289
2014,weaver,9562.0,0.6220455971554069,0.3779544028445932
2002,economist,171251.0,0.5030685952198819,0.49693140478011805
2009,pilot,147946.0,0.04187338623551837,0.9581266137644816
2005,economist,183964.0,0.5070068056793721,0.49299319432062794
1980,sailor,43980.0,0.030013642564802184,0.9699863574351978
1900,boilermaker,29519.200000000124,0.004688473942383243,0.9953115260576167
2005,bookbinder,50508.0,0.5155618911855547,0.4844381088144452
1910,official,1954799.0,0.05940252680710395,0.940597473192896
2002,entertainer,286849.0,0.5815429023632643,0.4184570976367357
2008,nutritionist,110292.0,0.8903546948101404,0.10964530518985964
1930,millwright,46878.62000000004,0.016804462247395492,0.9831955377526046
2004,optometrist,35515.0,0.34362945234408,0.6563705476559201
1950,mechanic,8531878.0,0.3079695935642774,0.6920304064357226
2000,technician,2464796.0,0.5400207562816558,0.45997924371834426
1870,dentist,7224.950000000001,0.0,1.0
2010,clerical,13829534.0,0.6920350316937649,0.30796496830623504
1990,tradesperson,6239350.0,0.05447202032262976,0.9455279796773702
2011,secretary,4830370.0,0.9471195788314353,0.05288042116856473
2006,chiropractor,85914.0,0.3466489745559513,0.6533510254440487
2002,conservationist,58246.0,0.15923840263709096,0.840761597362909
1870,mason,89154.2799999999,0.0038601624061121954,0.9961398375938879
2014,soldier,1084042.0,0.1365196182435736,0.8634803817564264
2010,statistician,76392.0,0.44282123782595034,0.5571787621740496
1950,optometrist,17692.0,0.05414876780465747,0.9458512321953425
2009,salesperson,2481898.0,0.4452406988522494,0.5547593011477506
2004,housekeeper,153781.0,0.7871193450426256,0.21288065495737446
2013,chemist,92766.0,0.3808291831058793,0.6191708168941207
1850,photographer,765.7199999999999,0.0,1.0
1850,accountant,764.49,0.0,1.0
1900,tailor,188555.80000000767,0.277105397977671,0.722894602022329
2009,electrician,1029741.0,0.021593779406666336,0.9784062205933337
1900,millwright,11404.959999999997,0.008658513488868003,0.991341486511132
2005,sailor,36493.0,0.060806182007508286,0.9391938179924917
2006,cashier,4866313.0,0.7692049401672272,0.2307950598327728
1940,designer,24435.0,0.3621853898096992,0.6378146101903008
2000,soldier,1188710.0,0.14396951316973863,0.8560304868302614
1970,librarian,5065900.0,0.8446475453522573,0.15535245464774275
2001,smith,154108.0,0.048206452617644766,0.9517935473823552
2004,economist,182266.0,0.46067286273907365,0.5393271372609263
1880,secretary,2002.92,0.13085894593892913,0.8691410540610709
2000,entertainer,263481.0,0.5640482615444757,0.4359517384555243
1850,proprietor,236659.48999999996,0.0,1.0
1900,sales,1024045.3400000043,0.1969993926245478,0.8030006073754522
1960,architect,276720.0,0.09070540618675918,0.9092945938132408
1880,designer,988.5199999999996,0.09616396228705541,0.9038360377129446
2000,jeweler,151966.0,0.20931655765105353,0.7906834423489465
1960,therapist,49180.0,0.6368442456283042,0.36315575437169584
2008,surgeon,902266.0,0.3289229562013863,0.6710770437986137
2008,bailiff,12615.0,0.22711058263971462,0.7728894173602854
1880,dancer,369.5199999999999,0.25254384065815116,0.7474561593418488
1950,photographer,56595.0,0.1770121035427158,0.8229878964572842
1910,laborer,10904387.0,0.159363016004476,0.840636983995524
2005,millwright,73333.0,0.01787735398797267,0.9821226460120274
2006,boilermaker,26808.0,0.018763055804237542,0.9812369441957625
1980,librarian,2799480.0,0.8926372040521812,0.10736279594781888
1850,judge,24246.720000000023,0.0,1.0
1980,athlete,82980.0,0.2868161002651241,0.7131838997348758
2007,setter,98094.0,0.03214263869349807,0.9678573613065019
2015,pharmacist,336398.0,0.5538617946598969,0.44613820534010307
1850,dancer,99.85,0.0,1.0
1880,weaver,31557.679999999957,0.434606726476724,0.5653932735232761
1860,author,489.71,0.40832329337771334,0.5916767066222867
1940,setter,95413.0,0.0010480752098770607,0.998951924790123
2007,bookbinder,53983.0,0.5104014226700998,0.48959857732990014
2010,plasterer,47745.0,0.017907634307257305,0.9820923656927427
1900,paperhanger,21187.29999999994,0.017538808625922185,0.9824611913740778
2011,lumberjack,44193.0,0.11182766501482135,0.8881723349851787
1860,sales,171806.31000000035,0.026319580462440463,0.9736804195375596
1900,auctioneer,2854.829999999997,0.0,1.0
1950,proprietor,4497215.0,0.12609781831644695,0.873902181683553
2004,bankteller,504008.0,0.8603454707068142,0.13965452929318584
1930,nutritionist,5942.459999999999,0.9624835505834285,0.03751644941657159
1860,bookbinder,3656.15,0.055295871340070836,0.9447041286599291
1930,newsperson,96351.65999999987,0.14009670409414868,0.8599032959058514
1990,proprietor,13990682.0,0.35758935840297135,0.6424106415970287
2013,toolmaker,68014.0,0.016158437968653513,0.9838415620313465
2013,sales,8407400.0,0.45286545186383426,0.5471345481361658
1850,bankteller,404.28,0.0,1.0
1970,doctor,591300.0,0.10941992220531033,0.8905800777946896
1990,librarian,2849367.0,0.8837524264161127,0.11624757358388722
2008,economist,208713.0,0.5255302736293379,0.4744697263706621
1960,physicist,14120.0,0.053824362606232294,0.9461756373937678
1980,electrician,713120.0,0.021623289207987437,0.9783767107920126
2006,physician,857856.0,0.3063031557743957,0.6936968442256043
1900,police,60504.59999999987,0.005216628157197976,0.9947833718428021
1910,secretary,347652.0,0.7859497428462946,0.21405025715370543
1940,postmaster,37872.0,0.43425221799746516,0.5657477820025348
2010,conservationist,51520.0,0.15382375776397517,0.8461762422360248
1980,upholsterer,82260.0,0.23948456114758085,0.7605154388524191
1880,painter,17774.64999999999,0.014618009356021082,0.9853819906439788
1900,driver,545988.0099999985,0.010096320613340964,0.9899036793866591
1970,dancer,24500.0,0.8653061224489796,0.1346938775510204
2014,dentist,188749.0,0.2939194379837774,0.7060805620162226
1920,mechanic,3528782.1699999953,0.31823730848197984,0.6817626915180202
2006,toolmaker,101663.0,0.030237156094154217,0.9697628439058458
2004,secretary,5474323.0,0.9589441470662217,0.041055852933778295
2006,gardener,1723706.0,0.07747840989124595,0.922521590108754
1970,housekeeper,4596400.0,0.9527238708554521,0.04727612914454791
1950,welder,295000.0,0.0349593220338983,0.9650406779661017
2001,welder,715621.0,0.08326893704908045,0.9167310629509196
2008,musician,1672552.0,0.6344197370246186,0.3655802629753813
2010,machinist,421726.0,0.04829201898863243,0.9517079810113676
2015,plasterer,40976.0,0.008443967200312378,0.9915560327996876
2011,clergy,662971.0,0.30428781952755096,0.695712180472449
2014,bankteller,455804.0,0.8497534027783872,0.1502465972216128
1880,teacher,230525.7699999996,0.6831282680456973,0.31687173195430274
2003,official,20964591.0,0.39741409694088475,0.6025859030591153
1930,physicist,465.83,0.13030504690552347,0.8696949530944765
2012,musician,1846773.0,0.624395634980585,0.37560436501941497
1950,accountant,414805.0,0.1567893347476525,0.8432106652523474
1860,plumber,5977.600000000001,0.0,1.0
1870,proprietor,509023.4299999999,0.037518096170936564,0.9624819038290635
1860,chemist,301.65,0.0,1.0
2014,sales,8598545.0,0.45568616550823426,0.5443138344917657
2000,pharmacist,231275.0,0.4652383526105286,0.5347616473894714
1850,fireperson,1648.1799999999998,0.0,1.0
1930,artist,54002.92999999989,0.3723357232653867,0.6276642767346133
2012,lawyer,1197251.0,0.3599545959869735,0.6400454040130265
1870,cabinetmaker,30813.30999999995,0.0033988558840319385,0.9966011441159681
1920,salesperson,146220.01,0.5266316149205571,0.4733683850794429
1950,housekeeper,1680444.0,0.9396837978534245,0.06031620214657555
2004,dentist,170567.0,0.18509442037439833,0.8149055796256016
2001,toolmaker,120820.0,0.04496772057606357,0.9550322794239364
2006,farmer,943580.0,0.16944827147671634,0.8305517285232836
1950,lumberjack,101592.0,0.02401763918418773,0.9759823608158122
1860,baker,18271.160000000033,0.021225253350088298,0.9787747466499116
2008,statistician,73566.0,0.446483429845309,0.553516570154691
2014,setter,70047.0,0.017231287564064127,0.9827687124359359
2008,secretary,5246815.0,0.954189732247087,0.045810267752912956
2004,mason,273024.0,0.007977320675105485,0.9920226793248945
2012,plumber,646354.0,0.012674169263282969,0.987325830736717
2009,plasterer,58273.0,0.012441439431640725,0.9875585605683592
2006,optometrist,33578.0,0.376020013103818,0.6239799868961821
2014,dietitian,115206.0,0.8586792354564866,0.14132076454351336
1860,nurse,6829.130000000003,0.9852074861658805,0.01479251383411942
2013,baker,279012.0,0.5830645276905653,0.41693547230943473
1990,broker,2141271.0,0.5084811777677837,0.49151882223221627
1860,fireperson,4168.99,0.0,1.0
2011,nutritionist,95704.0,0.8788033937975425,0.12119660620245758
2014,photographer,290771.0,0.42747041486255505,0.5725295851374449
1850,manager,237299.14999999997,0.0,1.0
1850,doorkeeper,3282.1,0.0,1.0
1900,photographer,26976.490000000034,0.11129246243673645,0.8887075375632636
1940,painter,92898.0,0.07416736635880213,0.9258326336411978
2011,surgeon,938909.0,0.3565425403313846,0.6434574596686153
2013,bankteller,485526.0,0.8585657616687881,0.1414342383312119
1850,constable,3473.49,0.0,1.0
1850,machinist,22298.050000000032,0.0,1.0
2012,professor,1711168.0,0.498439662265774,0.5015603377342259
1870,unemployed,19547.010000000002,0.4585642510030946,0.5414357489969055
2005,baker,225595.0,0.5462000487599459,0.45379995124005407
2002,waitstaff,2433115.0,0.7574409758683827,0.24255902413161728
2003,clergy,628598.0,0.31089185775328587,0.6891081422467141
2007,weaver,17100.0,0.6518713450292397,0.34812865497076023
1900,mailperson,157867.91999999998,0.07545693893984293,0.924543061060157
